package_id,package_title,package_kind,package_folder,relative_path,sheet_or_table,variable_name,variable_label,inferred_type,non_null_sample_count,sample_values,min_value,max_value,source_file_format,confidence,notes
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-10.csv,,Population,,mixed_numeric_text,52,Pop | 2840000 | 660000 | 1990000 | 3610000,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 69 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-10.csv,,Accessibility,,mixed_numeric_text,52,A_P | 167817.90970652737 | 161283.50492116666 | 229236.47468681715 | 294146.01148546505,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 69 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-10.csv,,"MinPA,P",,mixed_numeric_text,52,MinA_P | 167817.90970652737 | 161283.50492116666 | 229236.47468681715 | 294146.01148546505,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 69 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-10.csv,,.,,text,52,.,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 69 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-10.csv,,Employment Density,,mixed_numeric_text,52,D_Emp | 503.32235054347825 | 571.0473498233216 | 776.6783968719452 | 927.8732345550646,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 69 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-10.csv,,Employment,,mixed_numeric_text,52,Emp | 1481781 | 404016 | 1191813 | 2141717,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 69 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-10.csv,,Employment Accessibility,,mixed_numeric_text,52,A_E | 87559.6443883267 | 98728.96443065163 | 137289.95507835154 | 174509.00644892405,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 69 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-10.csv,,"Min EA, E",,mixed_numeric_text,52,MinA_E | 87559.6443883267 | 98728.96443065163 | 137289.95507835154 | 174509.00644892405,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 69 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-20.csv,,0.3333333333333333,,text,52,Area | Atlanta | Austin | Baltimore2 | Boston,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-20.csv,,Network Speed (congested) [km/h],,mixed_numeric_text,52,S_n | 60.37546801014345 | 63.478689145973746 | 60.37745029626894 | 61.541690600746875,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-20.csv,,Network Speed (freeflow) [km/h],,mixed_numeric_text,52,S_f | 63.99799609075206 | 67.92219738619193 | 64.60387181700777 | 67.69585966082157,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-20.csv,,20 min Distance [m],,numeric,51,20125.15600338115 | 21159.563048657914 | 20125.81676542298 | 20513.896866915624 | 24425.53272165319,16038.7425989,24425.5327217,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-20.csv,,Circuity [ ],,mixed_numeric_text,52,C3 | 1.2915585796126512 | 1.4003139436062155 | 1.294272678161559 | 1.2559543526404895,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-20.csv,,Average Airline Speed [km/h],,mixed_numeric_text,52,S_a | 46.746209551138236 | 45.33175537943846 | 46.649714017012 | 48.99994213273997,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-20.csv,,Airline Radius [km],,mixed_numeric_text,52,R_a | 15.582069850379412 | 15.110585126479487 | 15.549904672337334 | 16.333314044246656,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-20.csv,,Area covered in $A$1$ hrs [km2],,mixed_numeric_text,52,A_X | 762.781526307703 | 717.3191684431268 | 759.6356437989001 | 838.1051272593812,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-20.csv,,Urbanized area density [people/km2],,mixed_numeric_text,52,D_UA | 964.6739130434783 | 932.8621908127209 | 1296.8393613554904 | 1563.9892556970801,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-20.csv,,Area [km2],,mixed_numeric_text,52,Area | 2944 | 707.5 | 1534.5 | 2308.2,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-20.csv,,Population,,mixed_numeric_text,52,Pop | 2840000 | 660000 | 1990000 | 3610000,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-20.csv,,Accessibility,,mixed_numeric_text,52,A_P | 735835.4397805287 | 669159.9309858144 | 985125.4031670324 | 1310787.4141783062,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-20.csv,,"MinPA,P",,mixed_numeric_text,52,MinA_P | 735835.4397805287 | 660000 | 985125.4031670324 | 1310787.4141783062,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-20.csv,,.,,text,52,.,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-20.csv,,Employment Density,,mixed_numeric_text,52,D_Emp | 503.32235054347825 | 571.0473498233216 | 776.6783968719452 | 927.8732345550646,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-20.csv,,Employment,,mixed_numeric_text,52,Emp | 1481781 | 404016 | 1191813 | 2141717,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-20.csv,,Employment Accessibility,,mixed_numeric_text,52,A_E | 383924.99077233503 | 409623.2101169164 | 589992.5940325178 | 777655.3153273461,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-20.csv,,"Min EA, E",,mixed_numeric_text,52,MinA_E | 383924.99077233503 | 404016 | 589992.5940325178 | 777655.3153273461,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-30.csv,,0.5,,text,52,Area | Atlanta | Austin | Baltimore2 | Boston,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-30.csv,,Network Speed (congested) [km/h],,mixed_numeric_text,52,S_n | 60.37546801014345 | 63.478689145973746 | 60.37745029626894 | 61.541690600746875,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-30.csv,,Network Speed (freeflow) [km/h],,mixed_numeric_text,52,S_f | 63.99799609075206 | 67.92219738619193 | 64.60387181700777 | 67.69585966082157,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-30.csv,,30 min Distance [m],,numeric,51,30187.734005071725 | 31739.344572986873 | 30188.72514813447 | 30770.84530037344 | 36638.29908247979,24058.1138984,36638.2990825,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-30.csv,,Circuity [ ],,mixed_numeric_text,52,C3 | 1.2597492146433538 | 1.3586810860714802 | 1.2586520691285787 | 1.2254345337287071,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-30.csv,,Average Airline Speed [km/h],,mixed_numeric_text,52,S_a | 47.92657721738392 | 46.72081608901865 | 47.9699289240997 | 50.22030056023481,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-30.csv,,Airline Radius [km],,mixed_numeric_text,52,R_a | 23.96328860869196 | 23.360408044509324 | 23.98496446204985 | 25.110150280117406,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-30.csv,,Area covered in $A$1$ hrs [km2],,mixed_numeric_text,52,A_X | 1804.0256550872655 | 1714.3943298414747 | 1807.2907729721942 | 1980.835891242225,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-30.csv,,Urbanized area density [people/km2],,mixed_numeric_text,52,D_UA | 964.6739130434783 | 932.8621908127209 | 1296.8393613554904 | 1563.9892556970801,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-30.csv,,Area [km2],,mixed_numeric_text,52,Area | 2944 | 707.5 | 1534.5 | 2308.2,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-30.csv,,Population,,mixed_numeric_text,52,Pop | 2840000 | 660000 | 1990000 | 3610000,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-30.csv,,Accessibility,,mixed_numeric_text,52,A_P | 1740296.4879238566 | 1599293.6504528245 | 2343765.8118049307 | 3098006.05120199,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-30.csv,,"MinPA,P",,mixed_numeric_text,52,MinA_P | 1740296.4879238566 | 660000 | 1990000 | 3098006.05120199,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-30.csv,,.,,text,52,.,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-30.csv,,Employment Density,,mixed_numeric_text,52,D_Emp | 503.32235054347825 | 571.0473498233216 | 776.6783968719452 | 927.8732345550646,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-30.csv,,Employment,,mixed_numeric_text,52,Emp | 1481781 | 404016 | 1191813 | 2141717,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-30.csv,,Employment Accessibility,,mixed_numeric_text,52,A_E | 908006.4331592607 | 979000.3386081036 | 1403683.7002335025 | 1837964.6055296876,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-30.csv,,"Min EA, E",,mixed_numeric_text,52,MinA_E | 908006.4331592607 | 404016 | 1191813 | 1837964.6055296876,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
paper-2015-03,Road Network Circuity In Metropolitan Areas,READY-TO-UPLOAD/PUBLIC,/Users/dlev2617/Documents/Code/Agents/github-packages/READY-TO-UPLOAD/PUBLIC/paper-2015-03-road-network-circuity-in-metropolitan-areas,data/csv_exports/Accessibility_Constrained-1990__1990-40.csv,,0.6666666666666666,,text,52,Area | Atlanta | Austin | Baltimore2 | Boston,,,csv,medium,"Headers inferred from first row. Delimiter `,`; sampled first 54 rows."
