0.3333333333333333,Network Speed (congested) [km/h],Network Speed (freeflow) [km/h],20 min Distance [m],Circuity [ ],Average Airline Speed [km/h],Airline Radius [km],Area covered in $A$1$ hrs [km2],Urbanized area density [people/km2],Area [km2],Population,Accessibility,"MinPA,P",.,Employment Density,Employment,Employment Accessibility,"Min EA, E"
Houston,53.7673,68.82214,17922.43333333333,1.3591508074014103,39.55948060156684,13.186493533855613,546.2714771542354,1082.0570893248787,3354.721332,3630000,591096.924550714,591096.924550714,.,557.6558571810459,1870780,304631.4888460013,304631.4888460013
Indianapolis,53.33619,65.07016,17778.73,1.2928614336114883,41.25437468655114,13.751458228850378,594.0833496784005,719.244812499162,1432.0576,1030000,427291.36744831526,427291.36744831526,.,568.0393023297387,813465,337462.6914770328,337462.6914770328
Inland Empire2,57.81975,71.69648,19273.249999999996,1.3832293494151615,41.800551748303036,13.933517249434345,609.9179176237939,1434.3253447427585,1136.422783,1630000,874820.7274605335,874820.7274605335,.,772.155410052176,877495,470951.41978096985,470951.41978096985
Jacksonville,54.3979,63.64554,18132.63333333333,1.397487189060593,38.92550888897013,12.975169629656708,528.9029157616499,837.0706791340551,1063.231603,890000,442729.1228925862,442729.1228925862,.,467.6516373262844,497222,247342.31454258144,247342.31454258144
Kansas City,63.34106,69.04175,21113.686666666665,1.3100545868250937,48.349939488786134,16.116646496262042,816.0170499244225,941.4472355544217,1513.627048,1425000,768236.995816622,768236.995816622,.,588.9244653614303,891412,480572.4048525521,480572.4048525521
Las Vegas,50.76474,64.47121,16921.579999999998,1.3363866242621312,37.98656696974134,12.66218898991378,503.694786041673,1755.5750317549087,740.498114,1300000,884273.9899998921,884273.9899998921,.,934.3372885349443,691875,470620.82063936564,470620.82063936564
Los Angeles2,47.96656,70.9905,15988.853333333333,1.2842805673772817,37.34897281670767,12.449657605569223,486.92793162702714,2881.990935894984,4319.930311,12450000,1403321.8853831848,1403321.8853831848,.,1226.6024260871461,5298837,597266.9822633074,597266.9822633074
Louisville,57.96375,68.97688,19321.25,1.3638472371305759,42.50017774860991,14.166725916203301,630.5054662014023,848.5822084326122,1013.455139,860000,535035.7209380197,535035.7209380197,.,509.17497987051996,516026,321037.6080613518,321037.6080613518
Memphis,57.32139,64.77317,19107.129999999997,1.3532646739122924,42.35785586147289,14.11928528715763,626.2897436526358,946.3821075160068,1035.522536,980000,592709.4075136412,592709.4075136412,.,519.0287814267327,537466,325062.4024680884,325062.4024680884
Milwaukee,57.25628,65.84471,19085.426666666663,1.2361322131572663,46.318896466389226,15.439632155463075,748.8998973734939,1109.84168212254,1261.441179,1400000,831160.321842396,831160.321842396,.,619.6594918675951,781664,464062.92986615334,464062.92986615334
Minneapolis-St.Paul,55.30265,69.68134,18434.216666666664,1.2987721802626533,42.580716495495025,14.193572165165008,632.8973731322509,1049.2157487922923,2316.01556,2430000,664045.8912596294,664045.8912596294,.,709.1480853436063,1642398,448817.96037573373,448817.96037573373
Nashville,60.80458,70.53332,20268.193333333333,1.4231432529786021,42.725551256163136,14.241850418721045,637.2101909273139,761.8615008051859,1115.688349,850000,485465.9123882424,485465.9123882424,.,568.9509983401288,634772,362541.3742805993,362541.3742805993
New Orleans,56.71207,65.21888,18904.02333333333,1.3650398146680178,41.546092202294155,13.848697400764717,602.5148071813604,2137.0329710580395,512.392656,1095000,1287594.0084972444,1095000,.,1056.4398097071867,541312,636520.6282444387,541312
New York,51.8687,66.91063,17289.566666666666,1.2991986539036269,39.92360971445985,13.307869904819949,556.3741784047389,1980.8358108488483,8683.203275,17200000,1102085.8968157128,1102085.8968157128,.,908.0231972342027,7884550,505200.66033362376,505200.66033362376
Oklahoma City,59.51772,65.46949,19839.239999999998,1.3177275680450702,45.16693848053752,15.055646160179172,712.1126020246767,970.1899612180936,834.888045,810000,690884.4977412368,690884.4977412368,.,528.7128048407975,441416,376503.0511789454,376503.0511789454
Orlando,45.74069,60.83512,15246.896666666666,1.3367322675178506,34.21828821783056,11.406096072610186,408.7181494026702,1047.9139885488814,1173.760455,1230000,428301.4661328697,428301.4661328697,.,697.0127478012538,818126,284881.7603913985,284881.7603913985
Philadelphia,52.86588,66.61101,17621.96,1.2522964899975129,42.21514667034241,14.071715556780804,622.0767475522736,1099.6163268490113,4660.716538,5125000,684045.7481616108,684045.7481616108,.,547.2707853403464,2550674,340444.43017490115,340444.43017490115
Phoenix,52.44265,67.12659,17480.88333333333,1.3537969670023915,38.73745567337156,12.912485224457185,523.8048892253214,1401.3597327768193,2069.418674,2900000,734039.0795919879,734039.0795919879,.,677.8860254935537,1402830,355080.0144910443,355080.0144910443
Pittsburgh,58.55113,64.40624,19517.043333333335,1.3407201231248913,43.67140388967356,14.557134629891188,665.7354289977072,799.4758065881405,2207.696575,1765000,532239.3690722437,532239.3690722437,.,470.4636550881092,1038641,313204.32324791176,313204.32324791176
Portland,53.08795,67.95258,17695.98333333333,1.497870250379743,35.44228880074295,11.814096266914316,438.48110492971,1295.3047985550368,1227.510314,1590000,567966.679291168,567966.679291168,.,714.7467438713512,877359,313402.9419976225,313402.9419976225
Providence,62.4824,71.22993,20827.466666666667,1.2799992729673748,48.8144027262995,16.271467575433164,831.7701351741905,927.6286640084529,1304.401262,1210000,771573.8192537646,771573.8192537646,.,482.44740198664414,629305,401285.340764868,401285.340764868
Raleigh,61.62895,70.25701,20542.983333333334,1.303041771028012,47.296219791464495,15.765406597154831,780.8367127815269,954.3449701689278,827.79291,790000,745187.5893662899,745187.5893662899,.,742.4501860012307,614595,579732.3626412342,579732.3626412342
Rochester,62.089397559255026,65.81476141281033,20696.46585308501,1.2447690700796408,49.880254138450375,16.62675137948346,868.4897121779459,869.9136924744846,764.443652,665000,755511.0923968193,665000,.,595.4448033012118,455184,517137.685836923,455184
Sacramento,53.29741,67.68771,17765.80333333333,1.4715655044194689,36.21817026828566,12.072723422761886,457.8891739427399,1538.0035288978304,955.784543,1470000,704235.1653680464,704235.1653680464,.,612.258279636146,585187,280346.43790219794,280346.43790219794
Salt Lake City,52.23418,63.7257,17411.393333333333,1.4264621343935362,36.61799268314086,12.205997561046953,468.054505772592,1539.5789483851775,597.565978,920000,720606.8637843111,720606.8637843111,.,1022.958171156123,611285,478800.1812265137,478800.1812265137
San Antonio,59.60624,71.52749,19868.746666666666,1.4024849990694783,42.50044744831324,14.166815816104412,630.5134684115454,1193.6639046698626,1055.573512,1260000,752621.1686510635,752621.1686510635,.,601.997864455697,635453,379567.7614943049,379567.7614943049
San Diego,53.16983,70.71587,17723.276666666665,1.406738970226915,37.79651458111194,12.59883819370398,498.6672758868814,1372.086028348845,2026.112024,2780000,684214.4020391689,684214.4020391689,.,533.9102612225552,1081762,266243.5755319048,266243.5755319048
San Francisco1,53.32521,72.52228,17775.07,1.4244562772079725,37.43548387776485,12.478494625921616,489.18627692024234,3692.1786197984,1107.747057,4090000,1806163.1127436983,1806163.1127436983,.,1849.2479732221034,2048499,904626.7311228247,904626.7311228247
San Jose1,50.66389,67.88962,16887.963333333333,1.422376165865789,35.619192177029554,11.87306405900985,442.8692172883259,2486.329968574823,673.683711,1675000,1101119.0071032397,1101119.0071032397,.,1548.2013042170763,1042998,685650.6998033819,685650.6998033819
Seattle,58.18665,73.89704,19395.55,1.4007422925029942,41.539868048123225,13.846622682707741,602.3342913282094,1109.3651265048711,2469.881137,2740000,668208.6572975409,668208.6572975409,.,599.9134848245129,1481715,361348.46374000947,361348.46374000947
South Florida,59.82909,81.36757,19943.03,1.2747091913515094,46.935481760013246,15.645160586671082,768.9709318088743,1717.595801458869,2890.668454,4965000,1320781.2439188366,1320781.2439188366,.,514.0451157391708,1485934,395285.7516417508,395285.7516417508
St. Louis,56.50248,66.67293,18834.159999999996,1.3893021075874425,40.669685658303614,13.556561886101203,577.3630608053998,957.1610570629796,2146.974101,2055000,552629.4375896138,552629.4375896138,.,568.5308450770176,1220621,328248.7088759474,328248.7088759474
Tampa Bay,47.58084,59.95186,15860.279999999999,1.3180063184920632,36.10061600800021,12.033538669333403,454.9216320059,962.522066540267,2077.87444,2000000,437872.10935218976,437872.10935218976,.,501.91290672982143,1042912,228331.03865435542,228331.03865435542
Washington2,49.55658,67.39695,16518.859999999997,1.3792302211610383,35.930607696721715,11.97686923224057,450.6470041692833,1345.122642374673,2996.00934,4030000,606175.4890264167,606175.4890264167,.,760.5570415211055,2278636,342742.7522613394,342742.7522613394
,,,,,,,,,,,,,,,,,
