0.16666666666666666,Network Speed (congested) [km/h],Network Speed (freeflow) [km/h],10 min Distance [m],Circuity [ ],Average Airline Speed [km/h],Airline Radius [km],Area covered in $A$1$ hrs [km2],Urbanized area density [people/km2],Area [km2],Population,Accessibility,"MinPA,P",.,Employment Density,Employment,Employment Accessibility,"Min EA, E"
Minneapolis-St.Paul,55.30265,69.68134,9217.108333333332,1.3631972364714742,40.56834075100272,6.76139012516712,143.6222951564596,1049.2157487922923,2316.01556,2430000,150690.77395585235,150690.77395585235,.,709.1480853436063,1642398,101849.47562285762,101849.47562285762
Nashville,60.80458,70.53332,10134.096666666666,1.4676806157574025,41.42902709703061,6.9048378495051015,149.78103978972828,761.8615008051859,1115.688349,850000,114112.40776636366,114112.40776636366,.,568.9509983401288,634772,85218.07212078846,85218.07212078846
New Orleans,56.71207,65.21888,9452.011666666665,1.3950623483411841,40.6519967135764,6.775332785596067,144.21523285352043,2137.0329710580395,512.392656,1095000,308192.70753678575,308192.70753678575,.,1056.4398097071867,541312,152354.71315265074,152354.71315265074
New York,51.8687,66.91063,8644.783333333333,1.3553383712449574,38.269926610544914,6.378321101757486,127.80935133643527,1980.8358108488483,8683.203275,17200000,253169.34008857308,253169.34008857308,.,908.0231972342027,7884550,116053.85583693947,116053.85583693947
Oklahoma City,59.51772,65.46949,9919.619999999999,1.3557576382913992,43.899970259439236,7.316661709906539,168.1805715148365,970.1899612180936,834.888045,810000,163167.102155616,163167.102155616,.,528.7128048407975,441416,88919.22168533753,88919.22168533753
Orlando,45.74069,60.83512,7623.448333333333,1.372930149175,33.31610863632486,5.55268477272081,96.86255288785821,1047.9139885488814,1173.760455,1230000,101503.62413774247,101503.62413774247,.,697.0127478012538,818126,67514.43414741033,67514.43414741033
Philadelphia,52.86588,66.61101,8810.98,1.317034391104741,40.14009076532587,6.690015127554312,140.6060708433776,1099.6163268490113,4660.716538,5125000,154612.73115346677,154612.73115346677,.,547.2707853403464,2550674,76949.59481407564,76949.59481407564
Phoenix,52.44265,67.12659,8740.441666666666,1.3654756153734526,38.40614172055876,6.401023620093126,128.72080058906,1401.3597327768193,2069.418674,2900000,180384.14671630337,180384.14671630337,.,677.8860254935537,1402830,87258.03190966616,87258.03190966616
Pittsburgh,58.55113,64.40624,9758.521666666667,1.4225893665687803,41.158138374970854,6.859689729161809,147.8287204475907,799.4758065881405,2207.696575,1765000,118185.48551673032,118185.48551673032,.,470.4636550881092,1038641,69548.04014877183,69548.04014877183
Portland,53.08795,67.95258,8847.991666666665,1.497231860923961,35.457400677566895,5.909566779594482,109.713775909311,1295.3047985550368,1227.510314,1590000,142112.78040292254,142112.78040292254,.,714.7467438713512,877359,78417.56408901112,78417.56408901112
Providence,62.4824,71.22993,10413.733333333334,1.3248231024651607,47.162824896196376,7.860470816032729,194.10958984172643,927.6286640084529,1304.401262,1210000,180061.61949610946,180061.61949610946,.,482.44740198664414,629305,93647.66731983401,93647.66731983401
Raleigh,61.62895,70.25701,10271.491666666667,1.3721700809670998,44.91349203341044,7.485582005568407,176.0358078534067,954.3449701689278,827.79291,790000,167998.88779452254,167998.88779452254,.,742.4501860012307,614595,130697.81828363871,130697.81828363871
Rochester,62.089397559255026,65.81476141281033,10348.232926542505,1.2868299509717198,48.24988531885636,8.041647553142726,203.16081333278893,869.9136924744846,764.443652,665000,176732.37329244593,176732.37329244593,.,595.4448033012118,455184,120971.05053345671,120971.05053345671
Sacramento,53.29741,67.68771,8882.901666666665,1.4784314673911618,36.04996996854277,6.008328328090461,113.41152400554199,1538.0035288978304,955.784543,1470000,174427.3241382046,174427.3241382046,.,612.258279636146,585187,69437.1445785466,69437.1445785466
Salt Lake City,52.23418,63.7257,8705.696666666667,1.4171473677066153,36.858679055045016,6.143113175840836,118.55691930787101,1539.5789483851775,597.565978,920000,182527.73715179838,182527.73715179838,.,1022.958171156123,611285,121278.76935308377,121278.76935308377
San Antonio,59.60624,71.52749,9934.373333333333,1.4440798318595534,41.27627758864588,6.879379598107647,148.67858558289953,1193.6639046698626,1055.573512,1260000,177472.2610076762,177472.2610076762,.,601.997864455697,635453,89504.1910111991,89504.1910111991
San Diego,53.16983,70.71587,8861.638333333332,1.4163798747179295,37.53924420211683,6.256540700352805,122.97545013279742,1372.086028348845,2026.112024,2780000,168732.89695712147,168732.89695712147,.,533.9102612225552,1081762,65657.85470436317,65657.85470436317
San Francisco1,53.32521,72.52228,8887.535,1.4261474874002367,37.391090662865444,6.231848443810907,122.00668817494639,3692.1786197984,1107.747057,4090000,450470.4855519474,450470.4855519474,.,1849.2479732221034,2048499,225620.62082706077,225620.62082706077
San Jose1,50.66389,67.88962,8443.981666666667,1.4495576335346807,34.95127673982745,5.825212789971241,106.60399039209139,2486.329968574823,673.683711,1675000,265052.6960815193,265052.6960815193,.,1548.2013042170763,1042998,165044.43695978055,165044.43695978055
Seattle,58.18665,73.89704,9697.775,1.4004286301414794,41.54917198038264,6.9248619967304395,150.6510345898375,1109.3651265048711,2469.881137,2740000,167127.0040458448,167127.0040458448,.,599.9134848245129,1481715,90377.58715320766,90377.58715320766
South Florida,59.82909,81.36757,9971.515,1.3347515525831062,44.82413965671326,7.470689942785542,175.33608173580856,1717.595801458869,2890.668454,4965000,301156.51783367386,301156.51783367386,.,514.0451157391708,1485934,90130.65642913642,90130.65642913642
St. Louis,56.50248,66.67293,9417.079999999998,1.4418817166593685,39.18662630032377,6.531104383387295,134.005653981076,957.1610570629796,2146.974101,2055000,128264.99341694258,128264.99341694258,.,568.5308450770176,1220621,76186.34770295954,76186.34770295954
Tampa Bay,47.58084,59.95186,7930.139999999999,1.367675641952371,34.78956452867572,5.798260754779286,105.61980396990158,962.522066540267,2077.87444,2000000,101661.39198468757,101661.39198468757,.,501.91290672982143,1042912,53011.94281876724,53011.94281876724
Washington2,49.55658,67.39695,8259.429999999998,1.4414267455336287,34.38022789125765,5.730037981876274,103.14896488884705,1345.122642374673,2996.00934,4030000,138748.0082094983,138748.0082094983,.,760.5570415211055,2278636,78450.6715718259,78450.6715718259
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Notes:,,,,,,,,,,,,,,,,,
1 San Francisco-San Jose were combined for the circuity analysis,,,,,,,,,,,,,,,,,
"2 Los Angeles-Inland Empire and Baltimore-Washington used the same average commute distance, as they were grouped together in the NHTS data",,,,,,,,,,,,,,,,,
3 Circuitry is from a sample of OD points with network distance matched to average commute distance,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Data Sources:,,,,,,,,,,,,,,,,,
"Network Speed (congested), Network Speed (freeflow), Population: TTI complete data 1982-2007 (calculated from 2001 values only), FHWA data on highway usage in 2001",,,,,,,,,,,,,,,,,
"Circuity: Networks are Census Tiger 2008 county-level shapefiles merged together, commute distances are from 2001 NHTS",,,,,,,,,,,,,,,,,
Urbanized Area: Census 2000 Urbanized Area (census.gov),,,,,,,,,,,,,,,,,
Employment: 2001 MSA Business Patterns (NAICS - from Censtats),,,,,,,,,,,,,,,,,
