0.16666666666666666,Network Speed (congested) [km/h],Network Speed (freeflow) [km/h],10 min Distance [m],Circuity [ ],Average Airline Speed [km/h],Airline Radius [km],Area covered in $A$1$ hrs [km2],Urbanized area density [people/km2],Area [km2],Population,Accessibility,"MinPA,P",.,Employment Density,Employment,Employment Accessibility,"Min EA, E"
Denver,65.00214079321759,76.05250472806458,10833.690132202932,1.3838943275761848,46.97045106548365,7.828408510913942,192.52930076562166,1329.5186805789297,1188.4,1580000,255971.3019266932,255971.3019266932,.,811.9421070346684,964912,156322.64612955024,156322.64612955024
Detroit,59.74012668400049,69.89594822028057,9956.687780666747,1.2961889465742875,46.08905734143803,7.681509556906338,185.371525151983,1369.2488100986411,2899.4,3970000,253819.74024052307,253819.74024052307,.,717.3484169138442,2079880,132975.97010867984,132975.97010867984
Grand Rapids,70.9393812037455,83.70846982041968,11823.230200624248,1.3348754820096862,53.14307001649667,8.857178336082779,246.45671241224866,1190.58976132826,578.2,688399,293428.83840864676,293428.83840864676,.,583.4226911103424,337335,143788.43839776184,143788.43839776184
Hampton Roads,64.89864925681238,85.66621701899234,10816.441542802062,1.3770423338795401,47.129015325166854,7.854835887527809,193.83138726759614,770.8418174413869,1718.9,1325000,149413.33883853912,149413.33883853912,.,406.65483739600904,698999,78822.47127154717,78822.47127154717
Hartford,70.55011752171079,84.66014102605294,11758.35292028513,1.300294615138489,54.25702506212162,9.042837510353603,256.897174068426,1320.2112337974077,624.9,825000,339158.5351359441,339158.5351359441,.,899.2942870859338,561969,231026.1610082562,231026.1610082562
Honolulu,61.85177096411715,73.60360744729941,10308.628494019524,1.3987003867957324,44.22088643716808,7.370147739528013,170.64841545985252,2328.0373051224947,359.2,836231,397275.8772505789,397275.8772505789,.,1218.034521158129,437518,207855.66101103494,207855.66101103494
Houston,61.86592987183512,73.62045654748378,10310.988311972518,1.3897486026643189,44.51591442742272,7.41931907123712,172.93303748988606,951.0379431344899,3049.3,2900000,164465.88027438088,164465.88027438088,.,577.114747647001,1759796,99802.20629080496,99802.20629080496
Indianapolis,66.18181659192213,78.0945435784681,11030.302765320354,1.3132675347089213,50.39477093796503,8.399128489660837,221.62478279138264,778.1620553359684,1214.4,945000,172459.99649032988,172459.99649032988,.,514.6335638998682,624971,114055.55181646344,114055.55181646344
Inland Empire2,65.10221093956217,72.91447625230963,10850.368489927028,1.3841718613966598,47.03332928172128,7.838888213620213,193.04511450251974,1078.3820073850286,1191.6,1285000,208176.37809309992,208176.37809309992,.,643.6329305135952,766953,124250.1927685893,124250.1927685893
Jacksonville,55.540281389808555,57.20648983150281,9256.713564968091,1.381564302212822,40.20101076790337,6.700168461317228,141.0331860824124,547.5701574264202,1314.9,720000,77225.56390549618,77225.56390549618,.,337.5785230816031,443882,47609.77466319369,47609.77466319369
Kansas City,63.2199184408059,65.11651599403008,10536.653073467649,1.3497363834314509,46.838715483153194,7.806452580525532,191.45086136849312,587.9073539100907,1973.1,1160000,112555.3693109584,112555.3693109584,.,390.9122700319295,771309,74840.49081712589,74840.49081712589
Las Vegas,58.291697709553844,60.04044864084045,9715.282951592308,1.3162005811729707,44.287852887593694,7.381308814598949,171.16565391568608,1175.4827875734677,595.5,700000,201202.2800016461,201202.2800016461,.,623.2208228379513,371128,106673.99967492989,106673.99967492989
Los Angeles2,48.11622779676405,49.559714630666974,8019.371299460675,1.2967211649778432,37.10607114027186,6.18434519004531,120.15374667801997,2243.04205212814,5091.3,11420000,269509.9065195506,269509.9065195506,.,1186.7479818513934,6042090,142592.21638202376,142592.21638202376
Louisville,62.48721285155351,64.98670136561566,10414.535475258917,1.4461618303699983,43.20900437232965,7.201500728721609,162.9280616054545,1106.8597977589507,731.8,810000,180338.52131787123,180338.52131787123,.,610.6531839300355,446876,99492.53957091978,99492.53957091978
Memphis,65.30803220505597,67.9203534932582,10884.672034175994,1.3673423853224496,47.76274977364567,7.960458295607612,199.07925900711467,973.6216460998529,883.3,860000,193827.87585884595,193827.87585884595,.,507.457262538209,448237,101024.2158038855,101024.2158038855
Milwaukee,64.48552107198695,67.06494191486644,10747.586845331158,1.2642401733175872,51.00733423362562,8.501222372270936,227.0453572436989,927.6018099547512,1326,1230000,210607.68432107818,210607.68432107818,.,582.7692307692307,772752,132315.0481906356,132315.0481906356
Minneapolis-St.Paul,63.564185114523426,66.10675251910436,10594.03085242057,1.3432337036137816,47.32176161416507,7.886960269027512,195.4200764260967,730.0860847771603,2753.1,2010000,142673.4784847824,142673.4784847824,.,474.96422214957687,1307624,92817.54459213189,92817.54459213189
Nashville,63.73443651931945,66.28381398009223,10622.406086553241,1.3962975386380219,45.64531180187238,7.60755196697873,181.81919394380753,451.2058776553266,1252.2,565000,82037.88897799973,82037.88897799973,.,395.8768567321514,495717,71978.01099204794,71978.01099204794
New Orleans,62.63669301231881,65.14216073281156,10439.448835386467,1.3868608857534024,45.164366271885925,7.527394378647654,178.0078740594947,1501.072194424589,699.5,1050000,267202.67013934156,267202.67013934156,.,735.8484631879915,514726,130986.8205620407,130986.8205620407
New York,59.42988867805861,62.40138311196155,9904.981446343101,1.328551985698463,44.73282891283655,7.455471485472758,174.62245906683336,2072.731059077716,7683.1,15925000,361945.39452035265,361945.39452035265,.,1112.89362366753,8550473,194336.2212446231,194336.2212446231
Oklahoma City,69.71442539828774,72.50300241421925,11619.070899714623,1.3110975612258597,53.17256889190278,8.862094815317128,246.73039677543656,411.8665313675163,1675.3,690000,101619.99270283009,101619.99270283009,.,268.6814301916075,450122,66291.87587736707,66291.87587736707
Orlando,58.78311324728174,61.72226890964583,9797.185541213623,1.3848661716333772,42.44678254935647,7.074463758226078,157.23054683119938,841.4049505919186,1022.1,860000,132294.56048804565,132294.56048804565,.,545.3947754622835,557448,85752.71878481403,85752.71878481403
Philadelphia,63.17625705355521,66.96683247676853,10529.376175592535,1.2841177547554121,49.19818047807344,8.199696746345573,211.22506604525935,1518.9201737803867,3015.3,4580000,320834.014024239,320834.014024239,.,926.9117500746194,2794917,195786.99562763842,195786.99562763842
Phoenix,62.02920484038443,65.13066508240365,10338.200806730738,1.3377242090881898,46.369202574770135,7.728200429128355,187.6318784465736,987.2876940710638,1919.4,1895000,185246.6446057398,185246.6446057398,.,519.1700531416067,996495,97412.8523041671,97412.8523041671
Pittsburgh,65.42916793409438,68.70062633079911,10904.861322349063,1.3964819567172002,46.8528559351407,7.80880932252345,191.56647557066765,883.2870186581977,2015.2,1780000,169208.18108167348,169208.18108167348,.,474.4710202461294,956154,90892.7411089699,90892.7411089699
Portland,65.14077091573358,68.39780946152027,10856.795152622264,1.5132631454535335,43.04655876371755,7.174426460619591,161.7052981166869,1184.1974325803562,1004.9,1190000,191490.99886442174,191490.99886442174,.,720.9991043884963,724532,116589.37511700606,116589.37511700606
Providence,70.3388720650424,75.26259310959537,11723.145344173732,1.3175246716287143,53.38713845721765,8.897856409536274,248.72569819905718,1415.4601861427093,773.6,1095000,352061.3230713128,352061.3230713128,.,704.0692864529473,544668,175120.1248535213,175120.1248535213
Raleigh,68.77871409522666,74.2810112228448,11463.119015871109,1.331121646463061,51.66974354145572,8.611623923575953,232.98072042376344,1097.213078779899,455.7,500000,255629.4935525164,255629.4935525164,.,877.1143296028089,399701,204350.7284048687,204350.7284048687
Rochester,70.51493653768364,78.27157955682884,11752.489422947272,1.2967935188849744,54.376379516697995,9.062729919449666,258.02866061616726,1079.136690647482,569.9,615000,278448.194909533,278448.194909533,.,844.8271626601158,481467,217989.62123334655,217989.62123334655
Sacramento,61.557786724694,68.32914326441035,10259.631120782333,1.45615193554944,42.274288294968905,7.045714715828151,155.95524365264055,1272.1174973979414,864.7,1100000,198393.39426148328,198393.39426148328,.,793.2751243205736,685945,123715.41529699377,123715.41529699377
Salt Lake City,65.14395936703976,73.61267408475491,10857.326561173291,1.3613500876534124,47.85246642862437,7.975411071437394,199.8278549277595,1215.620726333384,658.1,800000,242914.88214892507,242914.88214892507,.,728.3665096489894,479338,145547.91722437678,145547.91722437678
San Antonio,68.13115721225047,77.66951922196553,11355.192868708411,1.4519665174020164,46.92336661740424,7.820561102900706,192.1435010940544,1031.2913177611283,1134.5,1170000,198155.92444252415,198155.92444252415,.,501.6738651388277,569149,96393.37285516084,96393.37285516084
San Diego,59.33004339689815,68.22954990643287,9888.34056614969,1.419982051802556,41.78224881193625,6.963708135322708,152.34597823945657,1283.9160839160838,1787.5,2295000,195599.451781568,195599.451781568,.,688.3613986013986,1230446,104869.09065221057,104869.09065221057
San Francisco1,53.93632527694484,62.02677406848657,8989.387546157473,1.4123371408549048,38.18941222794476,6.364902037990793,127.27213232022555,1623.3049162948894,2263.9,3675000,206601.47810275582,206601.47810275582,.,870.3507222050443,1970387,110771.39228148428,110771.39228148428
San Jose1,57.58663731743308,66.80049928822237,9597.772886238847,1.4096310284707418,40.85227705288721,6.808712842147868,145.6397447236749,1608.4873374401095,876.6,1410000,234259.68521604108,234259.68521604108,.,1079.5836185261237,946363,157230.2826100059,157230.2826100059
Seattle,57.751551670614234,67.56931545461865,9625.258611769037,1.4456563048025668,39.94832760647169,6.658054601078615,139.26583180438308,1477.6384054639784,1522.7,2250000,205784.54164304322,205784.54164304322,.,859.2224338346358,1308338,119660.32695296707,119660.32695296707
South Florida,57.26708654428858,59.557770006060125,9544.514424048095,1.32034652628619,43.37277025703761,7.228795042839601,164.16542507639966,4280.709437267353,913.4,3910000,702744.4843975506,702744.4843975506,.,1616.0335012042917,1476085,265296.826662905,265296.826662905
St. Louis,65.02916552345445,79.98587359384898,10838.194253909074,1.4333416134240047,45.368923161388615,7.561487193564769,179.62397983903898,1039.2364793213148,1886,1960000,186671.7924096057,186671.7924096057,.,606.7529162248144,1144336,108987.37359124416,108987.37359124416
Tampa Bay,57.77265252370572,71.06036260415804,9628.77542061762,1.3536513388843285,42.67912339326728,7.113187232211214,158.95652254821232,1022.1667558091162,1682.7,1720000,162480.07296780482,162480.07296780482,.,543.5971949842515,914711,86408.31978165914,86408.31978165914
Washington2,57.16639723788157,76.03130832638249,9527.732872980261,1.435547886324772,39.82200648439289,6.637001080732148,138.38647575088368,1267.0644976702363,2446.6,3100000,175344.59038164775,175344.59038164775,.,905.0723452955122,2214350,125249.77216503282,125249.77216503282
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Notes:,,,,,,,,,,,,,,,,,
1 San Francisco-San Jose were combined for the circuity analysis,,,,,,,,,,,,,,,,,
"2 Los Angeles-Inland Empire and Baltimore-Washington used the same average commute distance, as they were grouped together in the NHTS data",,,,,,,,,,,,,,,,,
3 Circuitry is from a sample of OD points with network distance matched to average commute distance,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Data Sources:,,,,,,,,,,,,,,,,,
"Network Speed (congested), Network Speed (freeflow), Population: TTI complete data 1982-2007 (calculated from 2007 values only)",,,,,,,,,,,,,,,,,
"Circuity: Networks are Census Tiger 2008 county-level shapefiles merged together, commute distances are from 2009 NHTS",,,,,,,,,,,,,,,,,
Urbanized Area: Census 2000 Urbanized Area (census.gov),,,,,,,,,,,,,,,,,
Employment: 2008 MSA Business Patterns (NAICS - from Censtats),,,,,,,,,,,,,,,,,
"Speeds - 2010 Urban Mobility Report, Exhibit A-8. Composite Freeway and Arterial (25% Freeway, 75% Arterial), converted to km/h",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
1990 Employment http://publicpurpose.com/ut-jtw2000metro.htm,,,,,,,,,,,,,,,,,
CORRECTED LOS ANGELES AND SAN FRANCISCO AND GRAND RAPIDS 2.22.2013,,,,,,,,,,,,,,,,,
